Part No.,Type,Manufacture,Terrestrial,Flight,TID-Co60,TID-ELDRS,TID-Protons,TID-Electrons,Dose Rate,DD-Protons,DD-Neutrons,Facilities,Standard,Environment,Shielding,SEE
RHD5912,Voltage Comparator,Aeroflex,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEL:H']"
K4T1G084QF-BCE6,DDR2 SDRAM,Samsung,Y,,,,,,,,,,,,,['SEU:H']
K4B2G0846-HCH9,DDR3 SDRAM,Samsung,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H']"
K4B2G0846B-HCH9,DDR3 SDRAM,Samsung,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H']"
ADF4112BRUZ,Phase Locked Loop,Analog Devices,Y,,,,,,,,,,,,,['SEU:H']
ADF4002BRUZ,Phase Locked Loop,Analog Devices,Y,,,,,,,,,,,,,['SEU:H']
1328HB3U,Receiver,,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H', 'SEB:H']"
,Attenuator,,Y,,,,,,,,,,,,,['SEU:H']
ADC0831CCN,8 bit ADC,Texas Instruments,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
XC7Z020-1CLG484C,Microprocessor/FPGA,Xilinx,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
XC7Z020-CLG484,Microprocessor/FPGA,Xilinx,Y,,,,,,,,,,,,,['SEU:H']
Test Structure,SerDes IP Boeing,Cohbam Semiconductor,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEL:H']"
Test Structure,"32-VuRC-3, 32nm SOI",Robust Chip,Y,,,,,,,,,,,,,['SEU:H']
Test Structure,"32-VuRC-4, 32nm SOI",Robust Chip,Y,,,,,,,,,,,,,['SEU:H']
MZ7KE256HMHA,256GB SSD,Samsung,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
TLV5618,12 bit DAC,Texas Instruments,Y,,,,,,,,,,,,,"['SEU:H', 'SET:H', 'SEL:H']"
XC7K325T,FPGA,Xilinx,Y,,,,,,,,,,,,,['SEU:H']
XQV5FX70T,FPGA,Xilinx,Y,,,,,,,,,,,,,['SEU:H']
XC7Z020 CLG484,Microprocessor/FPGA,Xilinx,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
XC6VLX240TFFG1156,FPGA,Xilinx,Y,,,,,,,,,,,,,['SEU:H']
XC7Z020 CLG484,Microprocessor/FPGA,Xilinx,Y,,,,,,,,,,,,,['SEU:H']
DSPIC33FJ256GP710A,Microcontroller,Microchip,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
PIC24J128GA010,Microcontroller,Microchip,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
MSP430F1612,Microcontroller,Texas Instruments,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
MSP430FR5739,Microcontroller,Texas Instruments,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
ATOME620,Microprocessor,Intel,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
AT91SAM9G20,Microcontroller,Atmel,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
K9F8G08U0M,8 Gb NAND Flash,Samsung,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H']"
K9F8G08U0M,8 Gb NAND Flash,Samsung,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H']"
MT29F16G08ABABAWP,128 Gbit NAND Flash,Micron,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H']"
IS42S86400B-7TL,SDRAM,ISSI,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
IS42S86400B-7TL,SDRAM,ISSI,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
CY7C1049DV33-10ZSXI,SRAM,Cypress,Y,,,,,,,,,,,,,['SEU:H']
TC58NVG1S3ETA00,EEPROM,Toshiba,Y,,,,,,,,,,,,,['SEU:H']
MSP430F1611,Microcontroller,Texas Instruments,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEL:H']"
MSP430F1612,Microcontroller,Texas Instruments,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEL:H']"
MSP430FR5739,Microcontroller,Texas Instruments,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEL:H']"
PIC24F256GA110,Microcontroller,Microchip,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEL:H']"
dsPIC33FJ256GP710,Microcontroller,Microchip,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEL:H']"
AT91SAM9G20,Microcontroller,Atmel,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEL:H']"
E620T,Microprocessor,Intel,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEL:H']"
APQ8064,Microprocessor,Qualcom,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEL:H']"
Test Structure,FEDC FRAM,,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEFI:H']"
Test Structure,FEHT FRAM,,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEFI:H']"
FM18W08-70-SG,256 kb FeRAM,Ramtron,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
FM22L16-55-TG,4Mb FeRAM,Ramtron,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
IS42S86400B-7TL,SDRAM,ISSI,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
RT4G150,FPGA,Microsemi,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEL:H']"
RTIMS,NAND Flash Memory Stack,3DPlus,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H']"
XCKU040-2FBVA1156E,FPGA,Xilinx,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
i3-6100,Microprocessor,Intel,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
MT29F128G08CBECBHC,Flash Memory,Micron,Y,,,,,,,,,,,,,['SEU:H']
Test chip,Frequency Divider,General Electric,Y,,,,,,,,,,,,,['SEU:H']
Test chip,Rinf Oscillator,General Electric,Y,,,,,,,,,,,,,['SEU:H']
Test chip,Operational Amplifier,General Electric,Y,,,,,,,,,,,,,['SEU:H']
Test chip,Logic,Ozark IC,Y,,,,,,,,,,,,,['SEU:H']
RT4G150-CB1657MSX44,Flash FPGA,MicroSemi,Y,,,,,,,,,,,,,['SEU:H']
SPC5606B,MicroController,NXP Semiconductor,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
AD7984,18-bit ADC,Analog Devices,Y,,,,,,,,,,,,,"['SEU:H', 'SET:H']"
I3-5005U,Microprocessor,Intel,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H']"
I5-5200U,Microprocessor,Intel,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H']"
C-3205U,Microprocessor,Intel,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H']"
I3-6100,Microprocessor,Intel,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H']"
MSP430FR5739,Microcontroller,Texas Instruments,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H']"
RT4G150,Flash FPGA,Microsemi,Y,,,,,,,,,,,,,"['SEU:H', 'SET:H']"
IS43DR81280B-25DBLI,1Gb DDR2,Integrated Silicon Solutions,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
3D2D6G48UB3687,1Gb DDR2,3DPlus,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
H5MS2G62,2Gb SDRAM,Hynix,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
K9F4G08U0D,4Gb NAND Flash,Samsung,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
S34ML04G100TFI000,4Gb NAND Flash,Spansion,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
MT29F4G08ABADAWP,4Gb NAND Flash,Micron,,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
S29GL064,"64Mb, NOR Flash",Spansion,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H']"
EPM570G,CPLD,Altera,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
Test chip,1553 I/F,,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
SG1549,Current sensor,Microsemi,Y,,,,,,,,,,,,,['SEU:H']
ADC128S102,12 bit ADC,Texas Instruments,Y,,Y,,,,,,,,,,,"['SEU:H', 'SET:H', 'SEFI:H', 'SEL:H']"
IS42S86400B-7TL,SDRAM,ISSI,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
IS46DR16128C-25DBA25,DDR2,ISSI,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
W971GG6S8-25,DDR2,Winbond,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
RT4G150-CB1657,Flash FPGA,Microsemi,Y,,,,,,,,,,,,,['SEU:H']
XC7K325T-1FBG900,SRAM FPGA,Xilinx,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
XCKU04-1LFFVA1156I,SRAM FPGA,Xilinx,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
H27QDG822C8RBCG,NAND Flash,Hynix,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
AD9257,14bit ADC,Analog Devices,Y,,,,,,,,,,,,,"['SEU:H', 'SET:H', 'SEFI:H', 'SEL:H']"
IS42S16400J-5BL,SDRAM,ISSI,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
TMP006AIYZFR,Thermopile,Texas Instruments,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
74AUP1G157GW,Analog Multiplexer,NXP Semiconductor,Y,,,,,,,,,,,,,['SEU:H']
DS1339A,Clock,Maxim,Y,,,,,,,,,,,,,['SEU:H']
SN74LVC1G66DCKR,Analog Switch,Texas Instruments,Y,,,,,,,,,,,,,['SEU:H']
N25Q128,128Mbit SPI Flash,Micron,Y,,,,,,,,,,,,,['SEU:H']
SN74CBTLV3257RSVR,Bus Switch,Texas Instruments,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
NC7SZ125M5X,Buffer Logic,ON Semi,Y,,,,,,,,,,,,,['SEU:H']
SN74AHC1G08DBVR,Logic,Texas Instruments,Y,,,,,,,,,,,,,['SEU:H']
SN74LVC1G125BDVR,Buffer Logic,Texas Instruments,Y,,,,,,,,,,,,,['SEU:H']
CB3LV-3C-25MHZ,Oscillator,CTS,Y,,,,,,,,,,,,,['SEU:H']
OMAP L138,Microprocessor,Texas Instruments,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
RM48L950,Microcontroller,Texas Instruments,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
MT29F32G08,32Gbit NAND Flash,Micron,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
AD5622,12 bit DAC,Analog Devices,Y,,,,,,,,,,,,,['SEU:H']
AD7991,12 bit ADC,Analog Devices,Y,,,,,,,,,,,,,['SEU:H']
MAX9619,Temperature Sensor,Maxim,Y,,,,,,,,,,,,,['SEU:H']
MT46H64M16LFB,1 Gbit LPDDR,Micron,Y,,,,,,,,,,,,,['SEU:H']
74LCX573,Logic,Fairchild Semicinductor,Y,,,,,,,,,,,,,['SEU:H']
DS90LV047/48,Transceiver,Texas Instruments,Y,,,,,,,,,,,,,['SEU:H']
TIMEPIX,Radiation Sensor,Timepix,Y,,,,,,,,,,,,,['SEU:H']
LM3880Q,Power Sequencer,Linear Technology,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
INA230,Power Monitor,Texas Instruments,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
CLARO8,Single Photon Coating ASIC,CERN,Y,,,,,,,,,,,,,['SEU:H']
YHFT-DV,Digital Signal Processor,,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
,16 Mb MRAM,Honeywell,Y,,,,,,,,,,,,,"['SEU:H', 'SEGR:H']"
MR0A08B,1 Mb MRAM,Everspin,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
LX7730,Telmetry Controller,MicroSemi,Y,,Y,Y,,,,,,,,,,"['SEU:H', 'SET:H', 'SEL:H']"
,RHBD Libray,"UMC, XFAB",Y,,,,,,,,,,,,,['SEU:H']
,256 Gb NAND Flash,DDC,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEFI:H']"
,192 Gb NAND Flash,DDC,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEFI:H']"
69F24G24,4 Gb NAND Flash,DDC,Y,,Y,,,,,,,,,,,['SEU:H']
ADC12DJ3200QML-SP,12 ADC,Texas Instruments,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
AD5370,16-Bit 40-Ch ADC,Analog Devices,Y,,,,,,,,,,,,,"['SEU:H', 'SET:H', 'SEL:H']"
UT65CML8X8FD,Crosspoint Switch,Cobham,Y,,,,,,,,,,,,,"['SEU:H', 'SET:H', 'SEFI:H', 'SEL:H']"
RHFAD128,12-Bit 8-Ch ADC,ST Micro,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
PWM5032,PWM Controller,Cobham,Y,,,,,,,,,,,,,"['SEU:H', 'SET:H']"
SSDSCKKW256G8X1,,Intel,Y,,,,,,,,,,,,,['SEU:H']
CT275MX300SSD4,,Crucial,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H']"
MEMPEK1W016GAXT,,Intel,Y,,,,,,,,,,,,,['SEU:H']
RT4G150-CB1657PROTO,Flash FPGA,Microsemi,Y,,,,,,,,,,,,,['SEU:H']
AD7896JRZ,12 bit ADC,Analog Devices,Y,,,,,,,,,,,,,['SEU:H']
MT25QL512ABB8ESF,64Mb x 8 Flash Memory,Micron,Y,,,,,,,,,,,,,['SEU:H']
Snapdragon 801,,Qualcomm,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
Snapdragon 835,,Qualcomm,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
Snapdragon 845,,Qualcomm,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
BRE440,Microprocessor,MOOG Broad Reach,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
HXNV01600,16 Mbit MRAM,Honeywell,Y,,,,,,,,,,,,,['SEU:H']
,256 Mbit MRAM,ST Micro,Y,,,,,,,,,,,,,['SEU:H']
B8R1024 K32,32 Mb SRAM Bulk,Custom,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
K8Q512 K32,16 Mb SRAM SOI,Custom,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
MT29F1T08CMHBB,4x256 Gb NAND Flash,Micron,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
MT29F4T08CTHBBM5,16x256 Gb NAND Flash,Micron,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
IS46DR81280B,1 Gbit DDR2,ISSI,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEFI:H']"
IS46DR16640B,1 Gbit DDR2,ISSI,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEFI:H']"
LX7712,Power Switch,Microchip,Y,,,,,,,,,,,,,"['SEU:H', 'SET:H', 'SEL:H', 'SEB:H']"
TPS3307-18,uP Supervisor,Texas Instruments,Y,,,,,,,,,,,,,"['SEU:H', 'SET:H', 'SEL:H']"
AM26LV31,Differential Driver,AMD,Y,,,,,,,,,,,,,"['SEU:H', 'SET:H', 'SEL:H']"
AM26LV32,Differential Receiver,AMD,Y,,,,,,,,,,,,,"['SEU:H', 'SET:H', 'SEL:H']"
Test Chip,16 Mb SONOS NOR Flash,CAES,Y,,Y,,,,,,,,,,,"['SEU:H', 'SET:H', 'SEL:H']"
ATMEGA1280,Microcontroller,Microchip,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
U309,JFET,InterFET Corp.,Y,,Y,,,,,,,,,,,['SEU:H']
Test Chip,22 nm SRAM,Global Foundries,Y,,Y,,,,,,,,,,,['SEU:H']
XCKU040-2FFVA1156E,SRAM FPGA,Xilinx,Y,,,,,,,,,,,,,['SEU:H']
MPF300T-FCG1152,Flash FPGA,Microchip,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H']"
EMD4E001G16,STT-MRAM,Everspin,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
XCVC1902,ACAP,Xilinx,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
SAMA5D3,uP SOC,Microchip,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H']"
LMK04832-SP,Clock Jitter Cleaner,Texas Instruments,Y,,,Y,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
XQE-0920,CMOS Imager,SiOnyz,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
Test Vehicle,22FDX,Global Foundries,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEL:H']"
ATMEGA128L,Microcontroller,Atmel,Y,,,,,,,,,,,,,['SEU:H']
HM-4201-RTCM1,Real Time Clock,Microchip,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
ICM-20602,Motion Tracking,TDK,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
Test Structures,12LP FinFET Process,Global Foundries,Y,,"Y, YX",,,,,,,,,,,['SEU:H']
K9F8G08U0M,NAND Flash 2M x8,Samsung,Y,Y,,,,,,,,,,,,"['SEU:H', 'SEFI:H']"
MT29F16G08ABABAWP,NAND Flash 2Gx8,Micron,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
CY7C1049CV33,SRAM 512K x8,Cypress,Y,,,,,,,,,,,,,['SEU:H']
MT29F128G08CJAAA,NAND Flash 128Gb,Micron,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H']"
LX7712,Programmable Current Limiting Switch,Microchip,Y,,,,,,,,,,,,,"['SEU:H', 'SET:H', 'SEL:H', 'SEB:H', 'SEGR:H']"
DP83561-SP,Ethrnet PHY,Texas Instruments,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
AS008MA12A,MRAM,Avalanche Technology,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
MT46V128M8P,DDR,Micron,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
MT29F1T08CMHBB,Flash Memory,Micron,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
MT29F512G08AUCB,Flash Memory,Micron,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H']"
RT4G150-CB1657PROTO,FGPA,Microsemi,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
XCKU0401LFFVA1156I,FPGA,Xilinx,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
Engineering Sample,Ring Oscillator,NASA GRC,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
DRV102,PWM Valve/Soleniod Driver,Texas Instruments,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
CLAR08 (custom),Amplifier/Discriminator,CERN,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H']"
ISL70321SEH,Power Supply Sequencer,Intersil,Y,,,Y,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
SB018EA_B,SRAM,Vorago,Y,Y,,,,,,,,,,,,['SEU:H']
56F64008,NOR Flash,Data Devices Corporation,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
Various,DDR3 SDRAM,3DPlus,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
IS46DR16128C-25DBA,DDR2 SDRAM,ISSI,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
XCZU3EG-SFVA625-1-E,SRAM FPGA,Xilinx,Y,,,,,,,,,,,,,"['SEU:H', 'SEFI:H', 'SEL:H']"
UT32M0R500,Microcontroller,Cobham Semiconductor,Y,,Y,,,,,,,,,,,"['SEU:H', 'SEL:H']"
AD9689,14 bit ADC,Analog Devices,Y,,Y,,,,,,,,,,,['SEU:H']
AD9246S,14 bit ADC,Analog Devices,Y,,Y,,,,,,,,,,,['SEU:H']
XCKU9P-1FFVE900E-ES,SRAM FPGA,Xilinx,Y,,,,,,,,,,,,,"['SEU:H', 'SEL:H,N']"
,STT MRAM,Honeywell,Y,,,,,,,,,,,,,['SEU:H']
K4T1G044QA-ZCD5,1 Gbit DDR2 SDRAM,Samsung,Y,,,,,,,,,,,,,"['SEU:H,P', 'SEFI:H,P', 'SEL:H']"
EDE1104AB-50-E,1 Gbit DDR2 SDRAM,Elpida,Y,,,,,,,,,,,,,"['SEU:H,P', 'SEFI:H,P', 'SEL:H']"
KM44V16004AK-6,64Mb DRAM,Samsung,,Y,,,Y,Y,,,,,,,,"['SEU:H,P']"
KM44V16004BK-6,64Mb DRAM,Samsung,,Y,,,Y,Y,,,,,,,,"['SEU:H,P']"
KM44V16004DK-6,64Mb DRAM,Samsung,,Y,,,Y,Y,,,,,,,,"['SEU:H,P']"
KM44S32030AT-GL,128M DRAM,Samsung,,Y,,,Y,Y,,,,,,,,"['SEU:H,P']"
HM5225405BTT75,256M DRAM,Hitachi,,Y,,,Y,Y,,,,,,,,"['SEU:H,P']"
Test Structure,512 kb SRAM,BAE Systems,Y,,,,,,,,,,,,,"['SEU:H,P']"
uPD4382322,8 Mb SRAM,NEC,Y,,Y,,,,,,,,,,,"['SEU:H,P', 'SEFI:H,P', 'SEL:H,P']"
IDT71V67603,9 Mb SRAM,Integrated Device Technology,Y,,Y,,,,,,,,,,,"['SEU:H,P', 'SEFI:H,P', 'SEL:H,P']"
CY7C1360A,9 Mb SRAM,Cypress,Y,,Y,,,,,,,,,,,"['SEU:H,P', 'SEFI:H,P', 'SEL:H,P']"
RTAX-2000S-CQ352E,FPGA,Actel,Y,,,,Y,,,,,,,,,"['SEU:H,P', 'SEL:H']"
P2020RDB-PCA,Microprocessor,NXP Semiconductor,Y,,,,,,,,,,,,,"['SEU:H,P', 'SEFI:H,P', 'SEL:H']"
M2GL010T-1FCC484,Flash FPGA,Microsemi,Y,,,,,,,,,,,,,"['SEU:H,P', 'SET:H,P', 'SEL:H']"
SiT8003,MEMS Oscillator,SiTime,Y,,,,,,,,,,,,,"['SEU:H,L', 'SEL:H,L']"
XC7K325T Kintex7,SRAM FPGA,Xilinx,Y,,,,,,,,,,,,,"['SEU:H,L']"
HM628512A,SRAM,Hitachi,Y,,,,,,,,,,,,,"['SEU:H,L', 'SEL:H,L']"
K6R4008C1D,SRAM,Samsung,Y,,,,,,,,,,,,,"['SEU:H,L', 'SEL:H,L']"
CY62126EV30,SRAM,Cypress,Y,,,,,,,,,,,,,"['SEU:H,L', 'SEL:H,L']"
MPC8548,Microprocessor,Freescale,Y,,,,,,,,,,,,,"['SEU:H,L', 'SEL:H,L']"
IPVD12X12,VCSEL Driver,Mellanox,Y,,,,,,,,,,,,,"['SEU:H,L', 'SEL:H,L']"
GN2003S,Clock Data Recovery,Semtech,Y,,,,,,,,,,,,,"['SEU:H,L', 'SEL:H,L']"
GN1158,Transceiver,Semtech,Y,,,,,,,,,,,,,"['SEU:H,L', 'SEL:H,L']"
GN2017,VCSEL Driver,Semtech,Y,,,,,,,,,,,,,"['SEU:H,L', 'SEL:H,L']"
GN1157,Transceiver,Semtech,Y,,,,,,,,,,,,,"['SEU:H,L', 'SEL:H,L']"
SY88053,Limiting Post Amplifier,Micrel,Y,,,,,,,,,,,,,"['SEU:H,L', 'SEL:H,L']"
1000GN7355,Transceiver,Semtech,Y,,,,,,,,,,,,,"['SEU:H,L', 'SEL:H,L']"
Snapdragon 820,Microprocessor,Qualcomm,Y,,,,,,,,,,,,,"['SEU:H,N,P', 'SEFI:H,N,P']"
H9HKNNNDGUMUBR,24Gb LP DDR4,Hynix,Y,,,,,,,,,,,,,"['SEU:H,N,P', 'SEFI:H,N,P']"
XC4VLX60-10FF668C,FPGA,Xilinx,Y,,,,,,,,,,,,,"['SEU:H,P', 'SEFI:H,P']"
XC4VSX35-10FF668C,FPGA,Xilinx,Y,,,,,,,,,,,,,"['SEU:H,P', 'SEFI:H,P']"
XC4VSX55-10FF1148C,FPGA,Xilinx,Y,,,,,,,,,,,,,"['SEU:H,P', 'SEFI:H,P']"
K4H1G0438,1Gbit DDR SDRAM,Samsung,Y,,Y,,,,,,,,,,,"['SEU:H,P', 'SEFI:H', 'SEL:H']"
603r,Microprocessor,Freescale,Y,,Y,,,,,,,,,,,"['SEU:H,P']"
7447A,Microprocessor,Freescale,Y,,Y,,,,,,,,,,,"['SEU:H,P']"
Eclipse,Shift Register,Aeroflex,Y,,,,,,,,,,,,,"['SEU:H,P']"
RTAX-S,FPGA,Actel,Y,,,,,,,,,,,,,"['SEU:H,P']"
NAND01GW3B2ANGE,1 Gbit Flash,ST Microelectronics,Y,,,,,,,,,,,,,"['SEU:H,P', 'SEL:H,P']"
Pass3,Single Board Computer RHPPC,Honeywell,Y,,,,,,,,,,,,,"['SEU:H,P']"
2VP40 Virtex-II,"FPGA, PPC Core",Xilinx,Y,,,,,,,,,,,,,"['SEU:H,P']"
VHFX60 Virtex IV,"FPGA, PPC Core",Xilinx,Y,,,,,,,,,,,,,"['SEU:H,P']"
XC5VLX50,FPGA,Xilinx,Y,,,,,,,,,,,,,"['SEU:H,P']"
MT46V64M16-75A,1Gbit DDR SDRAM,Micron,Y,,,,,,,,,,,,,"['SEU:H,P']"
K4H1G0438M-TCB0,1Gbit DDR SDRAM,Samsung,Y,,,,,,,,,,,,,"['SEU:H,P']"
K4T1G164QA-ZCD5,1Gbit DDR SDRAM,Samsung,Y,,,,,,,,,,,,,"['SEU:H,P']"
K4H510838B-TCB3,512Mbit DDR SDRAM,Samsung,Y,,,,,,,,,,,,,"['SEU:H,P']"
K4T51083QC-ZCD5,512Mbit DDR SDRAM,Samsung,Y,,,,,,,,,,,,,"['SEU:H,P']"
HYB18T512800BF-3F,512Mbit DDR SDRAM,Qimonda,Y,,,,,,,,,,,,,"['SEU:H,P']"
MT48LC128M4A2,512Mbit SDRAM,Micron,Y,,Y,,,,,,,,,,,"['SEU:H,P', 'SEFI:H,P', 'SEL:H']"
EDS5104ABTA-75I,512Mbit SDRAM,Elpida,Y,,Y,,,,,,,,,,,"['SEU:H,P', 'SEFI:H,P', 'SEL:H']"
ADS5424,14 bit ADC,Texas Instruments,Y,,,,,,,,,,,,,"['SEU:H,P', 'SEFI:H', 'SEL:H,P']"
,K4T1G044QAGC-ZCD5,Samsung,Y,,Y,,,,,,,,,,,"['SEU:H,P', 'SEFI:H,P', 'SEL:H']"
,EDE1104AB-50E,Elipida,Y,,Y,,,,,,,,,,,"['SEU:H,P', 'SEFI:H,P', 'SEL:H']"
ADS5424,14 bit ADC,Texas Instruments,Y,,,,,,,,,,,,,"['SEU:H,P', 'SEFI:H', 'SEL:H']"
Test Structure,SRAM,IBM,Y,,,,,,,,,,,,,"['SEU:H,P']"
Test Structure,SRAM,Texas Instruments,Y,,,,,,,,,,,,,"['SEU:H,P', 'SEL:H']"
